proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
LAT\LAT273-2.spass,1,16,9,16,9,7358707,0.0,0.0,0.0,0.0,0,7213051
SYN\SYN667-1.spass,1,14,7,14,7,5498209,0.0,0.0,0.0,0.0,0,5565717
SWV\SWV355-2.spass,1,15,8,15,8,5045100,0.0,0.0,0.0,0.0,0,6811674
CSR\CSR046+1.spass,1,3,1,3,1,332035,0.0,0.0,0.0,0.0,0,843480
SYN\SYN622-1.spass,1,14,7,14,7,10786557,0.0,0.0,0.0,0.0,0,10650808
SET\SET833-2.spass,1,7,3,7,3,1392714,0.0,0.0,0.0,0.0,0,2494116
LCL\LCL429-2.spass,1,17,9,17,9,30910822,0.0,0.0,0.0,0.0,0,19026899
COL\COL114-2.spass,1,5,2,5,2,1502046,0.0,0.0,0.0,0.0,0,3769058
SET\SET046-5.spass,1,11,5,11,5,4184377,0.0,0.0,0.0,0.0,0,5234048
SWV\SWV267-2.spass,1,7,3,7,3,1230181,0.0,0.0,0.0,0.0,0,3104620
COL\COL112-2.spass,1,5,2,5,2,946942,0.0,0.0,0.0,0.0,0,2208309
MGT\MGT009-1.spass,1,37,19,37,19,68277434,0.0,0.0,0.0,0.0,0,45112754
LCL\LCL441-2.spass,1,7,4,7,4,2031101,0.0,0.0,0.0,0.0,0,4137782
COL\COL113-2.spass,1,3,1,3,1,239578,0.0,0.0,0.0,0.0,0,1070217
COL\COL111-2.spass,1,5,2,5,2,1385742,0.0,0.0,0.0,0.0,0,1667881
MGT\MGT036-1.spass,1,26,15,26,15,8223466,0.0,0.0,0.0,0.0,0,14020322
SET\SET786-1.spass,1,11,5,11,5,3890131,0.0,0.0,0.0,0.0,0,5016116
LCL\LCL440-2.spass,1,3,1,3,1,412385,0.0,0.0,0.0,0.0,0,1428668
SWV\SWV336-2.spass,1,3,1,3,1,447973,0.0,0.0,0.0,0.0,0,1559281
SWV\SWV308-2.spass,1,40,21,40,21,76353410,0.0,0.0,0.0,0.0,0,32423875
SET\SET829-2.spass,1,7,3,7,3,1381706,0.0,0.0,0.0,0.0,0,3082240
MSC\MSC004-1.spass,1,20,10,20,10,116891784,0.0,0.0,0.0,0.0,0,10093502
SWV\SWV009-1.spass,1,21,13,21,13,6467898,0.0,0.0,0.0,0.0,0,8872860
SYN\SYN370+1.spass,1,4,2,4,2,606102,0.0,0.0,0.0,0.0,0,1439308
SWV\SWV337-2.spass,1,23,13,23,13,7541784,0.0,0.0,0.0,0.0,0,14743828
SWV\SWV335-2.spass,1,18,9,19,8,75741438,-0.05555555555555555,-1.3202812441981892E-8,0.05555555555555555,1.3202812441981892E-8,1,9582057
SYN\SYN619-1.spass,1,24,12,24,12,9797055,0.0,0.0,0.0,0.0,0,12182571
SET\SET828-2.spass,1,7,3,7,3,1530664,0.0,0.0,0.0,0.0,0,3510768
MSC\MSC005-1.spass,1,14,6,14,6,4101460,0.0,0.0,0.0,0.0,0,9990039
MSC\MSC003-1.spass,1,15,7,15,7,4145486,0.0,0.0,0.0,0.0,0,6610251
SYN\SYN006-1.spass,1,13,6,13,6,2801203,0.0,0.0,0.0,0.0,0,5171310
PUZ\PUZ035-7.spass,1,28,19,28,19,17647026,0.0,0.0,0.0,0.0,0,22721110
SET\SET055-7.spass,1,6,2,6,2,828070,0.0,0.0,0.0,0.0,0,2429544
LCL\LCL438-2.spass,1,10,5,10,5,6002682,0.0,0.0,0.0,0.0,0,11620130
PUZ\PUZ035-5.spass,1,9,6,9,6,3902972,0.0,0.0,0.0,0.0,0,5705135
SYN\SYN031-1.spass,1,8,4,8,3,3279260,0.0,0.0,0.125,3.0494684776443467E-7,0,4776903
MGT\MGT018-1.spass,1,40,21,41,20,58838097,-0.025,-1.6995791009352324E-8,0.025,1.6995791009352324E-8,1,74094837
MGT\MGT003-1.spass,1,31,17,32,17,19064688,0.0,0.0,0.03225806451612903,5.245299582138454E-8,1,28215651
MGT\MGT016-1.spass,1,40,21,41,20,76209223,-0.025,-1.3121771363552677E-8,0.025,1.3121771363552677E-8,1,57010252
SYN\SYN671-1.spass,1,14,7,14,7,9261030,0.0,0.0,0.0,0.0,0,5949116
SYN\SYN630-1.spass,1,11,5,11,5,2880450,0.0,0.0,0.0,0.0,0,8522847
CSR\CSR050+1.spass,1,26,14,26,14,9511247,0.0,0.0,0.0,0.0,0,15662887
LCL\LCL435-2.spass,1,5,2,5,2,1087094,0.0,0.0,0.0,0.0,0,3357407
SYN\SYN587-1.spass,1,16,8,16,8,4642622,0.0,0.0,0.0,0.0,0,10089099
