proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\SET\SET588+3.spass,0,22,11,22,11,1035055,0.0,0.0,0.0,0.0,0,7616064
\LCL\LCL445-2.spass,0,13,7,13,7,697933,0.0,0.0,0.0,0.0,0,6192567
\LCL\LCL430-2.spass,0,17,9,17,9,1710881,0.0,0.0,0.0,0.0,0,9019035
\LCL\LCL443-2.spass,0,17,9,17,9,740961,0.0,0.0,0.0,0.0,0,8319523
\ANA\ANA004-4.spass,0,31,13,31,13,1573899,0.0,0.0,0.0,0.0,0,10825052
\SYN\SYN569-1.spass,1,31,20,26,14,7708438,0.16129032258064516,6.486398411714539E-7,0.1935483870967742,7.783678094057447E-7,0,35572821
\SYN\SYN554-1.spass,0,21,13,21,13,1304280,0.0,0.0,0.0,0.0,0,6464555
\SWV\SWV283-2.spass,0,14,6,14,6,367519,0.0,0.0,0.0,0.0,0,4249569
\COL\COL102-2.spass,0,11,5,11,5,564898,0.0,0.0,0.0,0.0,0,4629721
\SWV\SWV242-2.spass,0,15,8,15,8,545556,0.0,0.0,0.0,0.0,0,5826627
\COL\COL115-2.spass,0,5,2,5,2,170141,0.0,0.0,0.0,0.0,0,2264332
\SWV\SWV270-2.spass,0,18,9,18,9,588584,0.0,0.0,0.0,0.0,0,4562217
\SWV\SWV240-2.spass,0,12,5,12,5,536871,0.0,0.0,0.0,0.0,0,3483739
\SEU\SEU264+1.spass,0,12,6,12,6,232513,0.0,0.0,0.0,0.0,0,3364522
\SEU\SEU163+3.spass,0,5,2,5,2,75399,0.0,0.0,0.0,0.0,0,876362
\SET\SET818-2.spass,0,3,1,3,1,55661,0.0,0.0,0.0,0.0,0,592926
\RNG\RNG038-2.spass,0,12,6,12,6,276725,0.0,0.0,0.0,0.0,0,2606192
\SYN\SYN338-1.spass,0,3,1,3,1,58819,0.0,0.0,0.0,0.0,0,645429
