proof,compressed?,length,resOnlyLength,compressedLengthAll,compressedLengthResOnly,compressTime,compressRatio,compressSpeed,compressRatioRes,compressSpeedRes,numFOSub,totalTime
\MGT\MGT004-1.spass,0,47,29,47,29,1485850895,0.0,0.0,0.0,0.0,0,1530475103
\SWB\SWB003+2.spass,0,3,1,3,1,33159,0.0,0.0,0.0,0.0,0,936760
\MGT\MGT002-1.spass,1,31,17,30,13,69184852,0.03225806451612903,1.4454031064487932E-8,0.12903225806451613,5.781612425795173E-8,3,67563582
\SWV\SWV291-2.spass,0,23,11,23,11,218696,0.0,0.0,0.0,0.0,0,9071928
\PUZ\PUZ035-5.spass,0,9,6,9,6,114480,0.0,0.0,0.0,0.0,0,2128139
\SYN\SYN588-1.spass,0,7,3,7,3,76583,0.0,0.0,0.0,0.0,0,3295438
\SWB\SWB030+2.spass,1,22,12,25,10,2655535,-0.13636363636363635,-1.1297158576332077E-6,0.09090909090909091,7.531439050888051E-7,3,4897760
\MGT\MGT003-1.spass,1,31,17,30,13,66950524,0.03225806451612903,1.4936402887601E-8,0.12903225806451613,5.9745611550404E-8,3,109640025
\COM\COM011-2.spass,0,27,15,27,15,2961867,0.0,0.0,0.0,0.0,0,11763387
\SWV\SWV305-2.spass,1,30,16,29,15,3270568,0.03333333333333333,3.0575728741918836E-7,0.03333333333333333,3.0575728741918836E-7,0,13387421
\SET\SET836-2.spass,0,7,3,7,3,45397,0.0,0.0,0.0,0.0,0,1374546
\SYN\SYN654-1.spass,0,17,9,17,9,230539,0.0,0.0,0.0,0.0,0,14783284
\LCL\LCL433-2.spass,0,15,7,15,7,195405,0.0,0.0,0.0,0.0,0,5665959
\SET\SET850-2.spass,0,7,3,7,3,54082,0.0,0.0,0.0,0.0,0,2158140
\CAT\CAT007-3.spass,0,7,3,7,3,35528,0.0,0.0,0.0,0.0,0,1145192
\SYN\SYN557-1.spass,0,16,9,16,9,82899,0.0,0.0,0.0,0.0,0,5822282
\SYN\SYN341-1.spass,0,3,1,3,1,24081,0.0,0.0,0.0,0.0,0,589373
\SWV\SWV286-2.spass,0,16,7,16,7,411337,0.0,0.0,0.0,0.0,0,7989897
\SYN\SYN354-1.spass,0,14,7,14,7,1576662,0.0,0.0,0.0,0.0,0,4465500
\COL\COL118-2.spass,0,9,4,9,4,90794,0.0,0.0,0.0,0.0,0,3866257
\SWV\SWV284-2.spass,0,12,6,12,6,1007421,0.0,0.0,0.0,0.0,0,8942448
\COL\COL103-2.spass,0,3,1,3,1,34344,0.0,0.0,0.0,0.0,0,1359151
\SYN\SYN311-1.spass,0,19,13,19,13,110532,0.0,0.0,0.0,0.0,0,4952236
\SWV\SWV256-2.spass,0,5,2,5,2,63161,0.0,0.0,0.0,0.0,0,1935103
\SYN\SYN082-1.spass,0,15,5,15,5,114875,0.0,0.0,0.0,0.0,0,5237646
\COL\COL116-2.spass,0,3,1,3,1,103032,0.0,0.0,0.0,0.0,0,2484211
\SYN\SYN683-1.spass,0,14,7,14,7,68293,0.0,0.0,0.0,0.0,0,4296543
\SYN\SYN681-1.spass,0,14,7,14,7,75005,0.0,0.0,0.0,0.0,0,3217670
\SET\SET588+3.spass,0,22,11,22,11,140929,0.0,0.0,0.0,0.0,0,11634301
